brand_id,total_interactions,clicks,cart_additions,purchases,unique_products,purchase_share_percent
67906612,4,4,0,0,4,0.0
86421900,3,2,0,1,2,33.33
83867250,2,2,0,0,2,0.0
26745102,5,1,2,2,2,40.0
5965289,1,1,0,0,1,0.0
13905366,1,1,0,0,1,0.0
74814974,1,1,0,0,1,0.0
47894011,1,0,1,0,1,0.0
64090888,2,1,1,0,2,0.0
27833406,3,2,1,0,3,0.0
91057492,2,2,0,0,2,0.0
92737568,1,1,0,0,1,0.0
89632169,1,1,0,0,1,0.0
48435899,1,1,0,0,1,0.0
74477373,3,3,0,0,3,0.0
42303299,1,1,0,0,1,0.0
93044685,2,2,0,0,2,0.0
1728749,1,1,0,0,1,0.0
38886062,3,3,0,0,3,0.0
97340542,3,2,1,0,3,0.0
68998449,8,4,2,2,5,25.0
22761594,5,1,4,0,5,0.0
48158506,1,1,0,0,1,0.0
62979128,1,1,0,0,1,0.0
3524868,1,1,0,0,1,0.0
1297168,2,2,0,0,2,0.0
97707175,2,1,1,0,2,0.0
47165186,13,11,2,0,12,0.0
35368464,1,0,1,0,1,0.0
28720152,1,0,1,0,1,0.0
2085244,1,0,1,0,1,0.0
3248511,3,3,0,0,3,0.0
31612666,2,2,0,0,2,0.0
47710046,4,4,0,0,4,0.0
70115963,2,2,0,0,2,0.0
10679999,2,2,0,0,1,0.0
49793134,1,1,0,0,1,0.0
32900445,1,1,0,0,1,0.0
80209846,2,2,0,0,2,0.0
32380634,7,6,0,1,3,14.29
25771522,2,1,0,1,2,50.0
81120472,1,1,0,0,1,0.0
13421596,2,2,0,0,2,0.0
61782269,1,1,0,0,1,0.0
21428522,1,1,0,0,1,0.0
16117413,2,2,0,0,2,0.0
38099415,1,1,0,0,1,0.0
19207695,2,2,0,0,2,0.0
47708603,2,2,0,0,2,0.0
49457884,1,1,0,0,1,0.0
50154707,3,3,0,0,3,0.0
83217465,1,1,0,0,1,0.0
57965833,1,1,0,0,1,0.0
57294764,4,2,2,0,2,0.0
41870697,4,3,1,0,4,0.0
61436653,2,1,1,0,2,0.0
42830862,1,1,0,0,1,0.0
71031836,3,2,1,0,1,0.0
35882386,1,1,0,0,1,0.0
55616263,2,2,0,0,2,0.0
35712002,1,0,1,0,1,0.0
95972893,1,1,0,0,1,0.0
54912205,2,2,0,0,2,0.0
76438480,2,0,2,0,2,0.0
52801564,3,2,1,0,3,0.0
83289198,1,1,0,0,1,0.0
23276425,2,2,0,0,2,0.0
42788268,7,5,1,1,6,14.29
79805561,1,1,0,0,1,0.0
25860524,3,2,1,0,3,0.0
74630619,3,2,1,0,3,0.0
97106100,1,1,0,0,1,0.0
13711376,3,2,1,0,3,0.0
46389633,2,0,2,0,2,0.0
62928635,2,1,1,0,2,0.0
85143279,1,1,0,0,1,0.0
26537297,4,3,1,0,4,0.0
73352055,2,0,1,1,2,50.0
269893,3,2,1,0,3,0.0
42657420,1,1,0,0,1,0.0
40238544,1,1,0,0,1,0.0
73235673,4,4,0,0,4,0.0
40102905,1,0,1,0,1,0.0
61061228,1,1,0,0,1,0.0
83313966,2,2,0,0,2,0.0
52670317,3,3,0,0,3,0.0
37248634,1,1,0,0,1,0.0
20295179,3,3,0,0,3,0.0
63071186,1,1,0,0,1,0.0
12241016,1,0,1,0,1,0.0
63873401,1,1,0,0,1,0.0
29364444,1,1,0,0,1,0.0
74671015,1,1,0,0,1,0.0
63546512,4,3,1,0,4,0.0
51817779,1,0,1,0,1,0.0
68431934,1,1,0,0,1,0.0
96999255,4,1,3,0,4,0.0
90328835,8,7,1,0,8,0.0
56557017,3,3,0,0,3,0.0
46445348,4,4,0,0,3,0.0
3727355,2,1,1,0,2,0.0
73560670,2,2,0,0,2,0.0
47591812,2,2,0,0,2,0.0
4585050,3,1,1,1,2,33.33
46871551,4,2,2,0,4,0.0
87663843,5,4,1,0,3,0.0
72394769,3,3,0,0,3,0.0
89538392,4,4,0,0,3,0.0
54563987,1,1,0,0,1,0.0
19780729,1,0,1,0,1,0.0
51690981,1,1,0,0,1,0.0
17490370,2,1,1,0,2,0.0
61304676,4,2,2,0,4,0.0
93132563,4,4,0,0,4,0.0
75360976,1,1,0,0,1,0.0
39120659,3,2,1,0,3,0.0
50116637,1,1,0,0,1,0.0
9535288,2,1,1,0,2,0.0
81310115,4,2,1,1,3,25.0
59683976,4,4,0,0,3,0.0
71370738,3,2,1,0,3,0.0
94966355,2,2,0,0,2,0.0
40173999,3,3,0,0,3,0.0
52076755,2,1,1,0,2,0.0
93828926,2,2,0,0,2,0.0
23627148,2,2,0,0,2,0.0
62046083,5,5,0,0,5,0.0
50299573,1,1,0,0,1,0.0
17265773,2,1,1,0,2,0.0
136075,3,2,1,0,3,0.0
26978346,1,0,0,1,1,100.0
85782371,1,1,0,0,1,0.0
85104697,4,2,1,1,3,25.0
39727555,7,3,4,0,3,0.0
5932740,1,1,0,0,1,0.0
83314100,1,0,1,0,1,0.0
39834714,3,2,1,0,3,0.0
47578385,1,1,0,0,1,0.0
84184546,1,1,0,0,1,0.0
62990334,1,1,0,0,1,0.0
1393650,4,2,2,0,4,0.0
51276670,4,4,0,0,4,0.0
44391332,11,8,2,1,11,9.09
15985707,2,2,0,0,2,0.0
89605372,1,0,0,1,1,100.0
51095687,3,2,1,0,1,0.0
53705829,6,5,1,0,6,0.0
76941345,4,1,3,0,3,0.0
7892561,7,3,3,1,7,14.29
38217635,2,1,1,0,2,0.0
98358891,2,1,1,0,1,0.0
11871978,1,1,0,0,1,0.0
56390797,4,3,1,0,4,0.0
31089055,2,1,1,0,2,0.0
77686625,1,1,0,0,1,0.0
52028283,2,2,0,0,2,0.0
68234797,8,8,0,0,8,0.0
83497294,5,4,1,0,5,0.0
66385492,2,1,1,0,2,0.0
92245394,1,1,0,0,1,0.0
76332091,3,3,0,0,2,0.0
6162631,3,2,1,0,3,0.0
76252367,11,4,6,1,6,9.09
78819042,2,0,2,0,2,0.0
80032943,3,1,1,1,1,33.33
11255474,1,1,0,0,1,0.0
7183566,9,4,3,2,9,22.22
9474106,1,1,0,0,1,0.0
42522297,2,2,0,0,2,0.0
43745322,1,1,0,0,1,0.0
93639532,4,4,0,0,4,0.0
99245544,1,0,1,0,1,0.0
56433850,1,1,0,0,1,0.0
43487682,15,9,6,0,13,0.0
24839510,3,1,1,1,2,33.33
91432169,3,3,0,0,3,0.0
63304118,2,2,0,0,2,0.0
68905241,4,1,3,0,4,0.0
17531998,1,0,1,0,1,0.0
46476647,3,3,0,0,3,0.0
97880918,1,1,0,0,1,0.0
9104651,1,1,0,0,1,0.0
67184187,4,3,1,0,3,0.0
13345294,2,2,0,0,2,0.0
61139938,1,1,0,0,1,0.0
58853933,1,1,0,0,1,0.0
99007345,1,1,0,0,1,0.0
38248783,1,1,0,0,1,0.0
87176154,2,2,0,0,2,0.0
60261036,1,0,0,1,1,100.0
60756778,2,1,1,0,2,0.0
68382907,2,0,2,0,2,0.0
69560302,1,1,0,0,1,0.0
46658985,1,1,0,0,1,0.0
78247477,3,3,0,0,2,0.0
24335280,1,1,0,0,1,0.0
91028991,1,1,0,0,1,0.0
91795967,2,1,1,0,2,0.0
5770861,2,1,1,0,2,0.0
77070552,4,4,0,0,4,0.0
92329560,2,1,1,0,2,0.0
38201868,2,0,2,0,2,0.0
47566618,2,1,1,0,2,0.0
26863051,1,1,0,0,1,0.0
81640131,1,0,0,1,1,100.0
51917716,1,1,0,0,1,0.0
17060025,2,2,0,0,2,0.0
40403623,1,1,0,0,1,0.0
96843316,5,4,1,0,5,0.0
92732734,2,1,1,0,2,0.0
85233009,9,9,0,0,9,0.0
33726668,1,1,0,0,1,0.0
79731515,3,3,0,0,2,0.0
27269850,4,3,1,0,3,0.0
71728057,2,2,0,0,2,0.0
33891181,1,1,0,0,1,0.0
63813110,2,2,0,0,2,0.0
59375251,4,3,1,0,1,0.0
57021075,1,0,1,0,1,0.0
57552843,1,1,0,0,1,0.0
13190660,3,2,0,1,2,33.33
31872193,2,2,0,0,2,0.0
55142226,4,2,0,2,4,50.0
10533814,1,1,0,0,1,0.0
66328693,1,1,0,0,1,0.0
68318301,2,1,1,0,2,0.0
17591058,1,0,1,0,1,0.0
94444621,4,3,1,0,4,0.0
15471147,3,2,1,0,2,0.0
42367465,2,0,2,0,1,0.0
84213007,2,2,0,0,2,0.0
28804709,1,1,0,0,1,0.0
7453314,1,1,0,0,1,0.0
12260917,14,12,2,0,11,0.0
26103396,5,2,3,0,5,0.0
13037379,1,1,0,0,1,0.0
15865490,1,1,0,0,1,0.0
71742647,1,1,0,0,1,0.0
72689125,2,0,2,0,2,0.0
38069310,1,1,0,0,1,0.0
41070990,1,1,0,0,1,0.0
66450165,2,2,0,0,2,0.0
39958458,2,2,0,0,2,0.0
66890572,3,2,0,1,3,33.33
44858766,4,4,0,0,4,0.0
32577804,2,2,0,0,2,0.0
14096453,2,1,1,0,1,0.0
97300985,5,3,2,0,5,0.0
26732173,3,2,1,0,3,0.0
79368654,1,1,0,0,1,0.0
9613466,3,3,0,0,3,0.0
9577676,1,1,0,0,1,0.0
63987721,5,3,2,0,4,0.0
44771328,2,2,0,0,2,0.0
84667564,1,1,0,0,1,0.0
3097900,3,2,1,0,3,0.0
43124301,1,1,0,0,1,0.0
9774078,1,0,1,0,1,0.0
32788836,1,1,0,0,1,0.0
55703219,4,2,2,0,4,0.0
76479839,1,1,0,0,1,0.0
69149139,3,3,0,0,3,0.0
62470683,1,1,0,0,1,0.0
13740752,6,4,0,2,6,33.33
68654455,2,2,0,0,2,0.0
92709946,5,5,0,0,4,0.0
45627127,1,1,0,0,1,0.0
36176046,2,0,2,0,2,0.0
63555235,4,2,2,0,4,0.0
86894035,4,1,3,0,4,0.0
10891717,1,1,0,0,1,0.0
20338567,2,1,1,0,2,0.0
19049065,1,1,0,0,1,0.0
61741531,3,1,2,0,3,0.0
62836463,1,1,0,0,1,0.0
80618497,2,1,1,0,2,0.0
94837942,1,1,0,0,1,0.0
13396307,1,1,0,0,1,0.0
30547774,1,1,0,0,1,0.0
52879453,1,0,1,0,1,0.0
24509056,1,1,0,0,1,0.0
96562384,3,2,1,0,2,0.0
4277544,2,2,0,0,2,0.0
54475296,1,1,0,0,1,0.0
19516254,1,1,0,0,1,0.0
50875169,6,3,3,0,6,0.0
68874012,1,1,0,0,1,0.0
60851241,6,5,0,1,6,16.67
65100602,1,1,0,0,1,0.0
21335354,1,1,0,0,1,0.0
7160052,4,4,0,0,4,0.0
16528081,1,1,0,0,1,0.0
19032067,1,1,0,0,1,0.0
86193217,2,2,0,0,2,0.0
28186515,1,0,1,0,1,0.0
5544885,9,6,3,0,9,0.0
77625737,1,0,1,0,1,0.0
11831315,1,1,0,0,1,0.0
87525231,2,1,1,0,2,0.0
31353145,2,2,0,0,2,0.0
62790618,1,1,0,0,1,0.0
9241534,6,6,0,0,5,0.0
11840860,2,1,1,0,1,0.0
24199154,1,1,0,0,1,0.0
88345384,1,1,0,0,1,0.0
92088449,3,2,0,1,2,33.33
69457534,1,1,0,0,1,0.0
32582196,2,1,1,0,2,0.0
61019318,1,1,0,0,1,0.0
69695988,7,7,0,0,7,0.0
55930570,1,1,0,0,1,0.0
58822078,1,1,0,0,1,0.0
99217148,2,1,1,0,2,0.0
18017675,2,2,0,0,2,0.0
91226974,1,1,0,0,1,0.0
89000194,2,2,0,0,2,0.0
75866313,4,3,0,1,2,25.0
19935971,1,1,0,0,1,0.0
80217351,5,2,3,0,5,0.0
85442053,4,1,3,0,4,0.0
97876521,4,4,0,0,4,0.0
83200649,6,5,0,1,6,16.67
2756275,4,4,0,0,4,0.0
83008710,5,2,2,1,2,20.0
29043961,1,0,1,0,1,0.0
49658145,1,0,1,0,1,0.0
341100,6,5,1,0,6,0.0
17783581,5,4,1,0,5,0.0
726636,2,2,0,0,2,0.0
10422242,1,1,0,0,1,0.0
48027461,1,1,0,0,1,0.0
16368865,7,7,0,0,7,0.0
36592880,3,2,1,0,3,0.0
52464144,2,0,0,2,2,100.0
11173268,1,0,1,0,1,0.0
67389665,3,3,0,0,3,0.0
90605856,1,1,0,0,1,0.0
59430390,6,2,2,2,4,33.33
5286015,1,1,0,0,1,0.0
73277990,1,1,0,0,1,0.0
25567594,1,0,1,0,1,0.0
77525702,2,1,1,0,2,0.0
94705428,1,1,0,0,1,0.0
29998793,4,3,0,1,4,25.0
59817240,3,2,1,0,3,0.0
83643514,1,0,1,0,1,0.0
18743754,7,6,1,0,5,0.0
40040055,3,2,1,0,3,0.0
17688246,4,3,1,0,4,0.0
72018265,2,2,0,0,2,0.0
50419968,3,3,0,0,3,0.0
33612492,4,4,0,0,4,0.0
65424762,2,1,0,1,2,50.0
81135270,1,0,1,0,1,0.0
89342149,1,1,0,0,1,0.0
18444376,1,1,0,0,1,0.0
54007472,2,1,1,0,2,0.0
82769316,1,1,0,0,1,0.0
50618162,4,4,0,0,4,0.0
80846144,2,2,0,0,2,0.0
57772410,1,1,0,0,1,0.0
73568138,1,1,0,0,1,0.0
32540794,1,1,0,0,1,0.0
31078731,3,3,0,0,3,0.0
46590492,2,2,0,0,1,0.0
77956822,3,2,1,0,3,0.0
81560682,1,1,0,0,1,0.0
57324742,1,1,0,0,1,0.0
34277589,1,1,0,0,1,0.0
35230824,4,4,0,0,4,0.0
34287475,2,1,1,0,2,0.0
14770731,1,1,0,0,1,0.0
39574245,4,3,1,0,4,0.0
15288523,1,1,0,0,1,0.0
4471751,1,1,0,0,1,0.0
39508134,2,1,1,0,2,0.0
65407028,2,1,1,0,2,0.0
78767842,3,3,0,0,3,0.0
67811327,3,2,1,0,3,0.0
78359220,1,0,1,0,1,0.0
33611569,2,1,0,1,1,50.0
79652206,1,1,0,0,1,0.0
1284977,1,0,1,0,1,0.0
81066479,1,1,0,0,1,0.0
6469063,1,1,0,0,1,0.0
28147782,3,3,0,0,3,0.0
15574160,3,2,0,1,2,33.33
36364982,2,2,0,0,2,0.0
57731444,1,1,0,0,1,0.0
89294915,1,1,0,0,1,0.0
24994791,4,4,0,0,4,0.0
85998680,1,1,0,0,1,0.0
57626534,1,0,1,0,1,0.0
18370000,1,0,1,0,1,0.0
24878619,2,2,0,0,2,0.0
24867196,1,1,0,0,1,0.0
41668903,5,4,0,1,5,20.0
96840160,5,4,0,1,4,20.0
17476420,3,3,0,0,3,0.0
46748248,1,1,0,0,1,0.0
37846730,2,1,1,0,2,0.0
61325020,1,1,0,0,1,0.0
47756439,1,0,0,1,1,100.0
92128780,2,1,1,0,2,0.0
17142442,3,3,0,0,3,0.0
81468702,1,0,1,0,1,0.0
40300345,2,2,0,0,2,0.0
13338810,2,1,1,0,2,0.0
70481131,1,1,0,0,1,0.0
50087528,8,6,2,0,8,0.0
89386340,1,1,0,0,1,0.0
42413755,3,3,0,0,3,0.0
89864087,1,1,0,0,1,0.0
99170430,1,0,0,1,1,100.0
90146831,4,2,1,1,4,25.0
54221174,2,2,0,0,2,0.0
69089556,1,1,0,0,1,0.0
57381378,3,3,0,0,3,0.0
14707708,2,1,1,0,2,0.0
96403416,3,3,0,0,2,0.0
32780712,2,2,0,0,1,0.0
52997168,2,0,2,0,2,0.0
42047218,1,1,0,0,1,0.0
66899521,1,1,0,0,1,0.0
18727819,1,0,0,1,1,100.0
51414229,3,3,0,0,3,0.0
92558512,1,0,0,1,1,100.0
84879757,3,3,0,0,3,0.0
92161923,5,5,0,0,5,0.0
38599532,3,1,2,0,1,0.0
71588557,4,3,0,1,4,25.0
43088831,1,1,0,0,1,0.0
68444992,8,3,4,1,5,12.5
25365480,1,1,0,0,1,0.0
91121730,1,1,0,0,1,0.0
21793097,12,11,1,0,11,0.0
89940016,1,1,0,0,1,0.0
43501352,1,1,0,0,1,0.0
84489068,2,2,0,0,2,0.0
3588602,6,3,3,0,6,0.0
64337914,3,3,0,0,3,0.0
21536322,1,1,0,0,1,0.0
26212461,2,2,0,0,2,0.0
96979458,4,2,1,1,4,25.0
91256948,1,1,0,0,1,0.0
13975650,1,1,0,0,1,0.0
69014200,1,1,0,0,1,0.0
893219,2,1,1,0,2,0.0
32168171,2,0,2,0,2,0.0
83512472,6,6,0,0,6,0.0
40055356,2,2,0,0,2,0.0
23917281,1,1,0,0,1,0.0
75581599,2,2,0,0,2,0.0
88981483,6,6,0,0,6,0.0
65193671,11,5,6,0,10,0.0
18153082,2,1,0,1,1,50.0
5427339,3,3,0,0,3,0.0
96037236,5,1,4,0,5,0.0
4817151,3,2,1,0,3,0.0
39091858,1,1,0,0,1,0.0
98457736,6,3,2,1,4,16.67
57251673,1,0,1,0,1,0.0
48327661,2,2,0,0,2,0.0
74168013,1,1,0,0,1,0.0
69682227,1,1,0,0,1,0.0
65708483,2,2,0,0,2,0.0
83195349,1,1,0,0,1,0.0
72259959,4,4,0,0,4,0.0
92883765,1,1,0,0,1,0.0
47797169,1,1,0,0,1,0.0
46637947,3,1,1,1,3,33.33
6569259,4,4,0,0,3,0.0
74106978,1,1,0,0,1,0.0
13553398,3,1,0,2,1,66.67
98802979,1,1,0,0,1,0.0
8519552,1,1,0,0,1,0.0
49512567,3,1,1,1,3,33.33
22579398,3,1,2,0,3,0.0
81102053,1,0,0,1,1,100.0
84584882,2,1,0,1,2,50.0
75807555,4,1,3,0,4,0.0
12808845,2,0,2,0,2,0.0
94111038,2,1,1,0,2,0.0
49432944,13,9,1,3,7,23.08
10366821,2,2,0,0,2,0.0
39782486,3,2,0,1,3,33.33
11490961,2,2,0,0,2,0.0
57645651,16,15,0,1,14,6.25
58464730,1,1,0,0,1,0.0
52030292,1,1,0,0,1,0.0
99089647,2,2,0,0,2,0.0
92742011,12,8,4,0,9,0.0
45106259,1,1,0,0,1,0.0
48177092,2,2,0,0,2,0.0
36333008,6,4,0,2,6,33.33
12447661,3,1,1,1,3,33.33
19542086,1,1,0,0,1,0.0
6379916,1,0,1,0,1,0.0
80086816,1,1,0,0,1,0.0
30932952,1,1,0,0,1,0.0
92415516,1,0,1,0,1,0.0
56672018,1,0,0,1,1,100.0
93271922,1,0,1,0,1,0.0
64909798,1,0,1,0,1,0.0
8480168,1,1,0,0,1,0.0
80852510,1,1,0,0,1,0.0
46195711,1,0,0,1,1,100.0
60148672,8,5,2,1,6,12.5
66045773,1,1,0,0,1,0.0
52529817,3,2,1,0,3,0.0
99688803,3,3,0,0,3,0.0
68342787,1,1,0,0,1,0.0
15464830,1,0,0,1,1,100.0
8943009,2,2,0,0,2,0.0
75088123,2,2,0,0,2,0.0
2070246,5,5,0,0,3,0.0
40442445,1,1,0,0,1,0.0
98187501,2,1,1,0,2,0.0
21569419,1,1,0,0,1,0.0
44653192,1,1,0,0,1,0.0
68800238,2,1,1,0,2,0.0
86379428,1,0,1,0,1,0.0
9001777,2,1,1,0,2,0.0
62105527,4,3,1,0,1,0.0
29531927,1,1,0,0,1,0.0
41453514,1,0,1,0,1,0.0
32697338,2,0,2,0,2,0.0
55450427,1,1,0,0,1,0.0
86238938,2,2,0,0,2,0.0
41783205,4,3,1,0,4,0.0
75124980,2,1,1,0,2,0.0
29569136,1,1,0,0,1,0.0
18177791,5,2,3,0,2,0.0
12807230,1,1,0,0,1,0.0
57488313,2,2,0,0,2,0.0
32432667,1,1,0,0,1,0.0
60774577,1,1,0,0,1,0.0
47413753,1,0,1,0,1,0.0
81791100,1,1,0,0,1,0.0
18067735,3,2,0,1,3,33.33
47916825,4,4,0,0,1,0.0
53924151,1,1,0,0,1,0.0
77466925,2,1,1,0,2,0.0
24421440,6,5,1,0,5,0.0
32847370,4,4,0,0,4,0.0
73764660,2,1,1,0,2,0.0
5463967,1,1,0,0,1,0.0
10996526,2,2,0,0,2,0.0
34209500,11,11,0,0,9,0.0
7477917,3,3,0,0,2,0.0
38647465,2,2,0,0,2,0.0
79847996,1,1,0,0,1,0.0
24620334,2,2,0,0,2,0.0
91894306,1,1,0,0,1,0.0
56851016,2,2,0,0,2,0.0
45046130,1,1,0,0,1,0.0
58249021,1,1,0,0,1,0.0
37787504,2,2,0,0,2,0.0
78341362,1,1,0,0,1,0.0
36498674,1,0,1,0,1,0.0
9301593,2,2,0,0,2,0.0
84669413,1,0,0,1,1,100.0
35035347,1,1,0,0,1,0.0
58128075,2,2,0,0,2,0.0
64710772,1,1,0,0,1,0.0
33773672,1,1,0,0,1,0.0
83387474,1,0,0,1,1,100.0
29339340,4,4,0,0,4,0.0
36195891,1,0,0,1,1,100.0
882517,1,1,0,0,1,0.0
87031257,1,1,0,0,1,0.0
49804991,4,4,0,0,4,0.0
86155279,4,3,0,1,4,25.0
84702707,1,1,0,0,1,0.0
21781672,3,3,0,0,2,0.0
76256675,1,1,0,0,1,0.0
13700719,7,7,0,0,5,0.0
57099581,1,0,1,0,1,0.0
52648086,2,2,0,0,1,0.0
98913780,1,1,0,0,1,0.0
68141775,1,1,0,0,1,0.0
16966681,1,0,1,0,1,0.0
83386151,1,0,1,0,1,0.0
82189062,8,8,0,0,8,0.0
37577945,2,2,0,0,1,0.0
63517403,2,2,0,0,2,0.0
41726290,1,1,0,0,1,0.0
52948926,1,0,1,0,1,0.0
20754074,5,1,4,0,5,0.0
42575209,3,3,0,0,2,0.0
83720439,2,1,1,0,2,0.0
79383116,2,2,0,0,2,0.0
23787143,1,1,0,0,1,0.0
41237618,3,1,2,0,3,0.0
44215392,1,1,0,0,1,0.0
73009244,5,5,0,0,5,0.0
83371570,1,1,0,0,1,0.0
49380555,1,0,1,0,1,0.0
34401103,6,3,3,0,6,0.0
44023035,1,1,0,0,1,0.0
10128530,1,1,0,0,1,0.0
96145664,1,1,0,0,1,0.0
67579402,1,0,1,0,1,0.0
28428381,2,2,0,0,1,0.0
3811005,5,4,1,0,5,0.0
8590396,2,2,0,0,2,0.0
33350027,10,9,0,1,9,10.0
81554305,2,1,1,0,1,0.0
1433910,1,1,0,0,1,0.0
85909913,7,6,1,0,7,0.0
73182340,1,0,1,0,1,0.0
55023328,1,1,0,0,1,0.0
72557463,4,4,0,0,4,0.0
66087389,1,1,0,0,1,0.0
43129781,2,2,0,0,2,0.0
89143929,2,1,1,0,2,0.0
45058121,1,1,0,0,1,0.0
66548069,4,0,3,1,3,25.0
11982435,1,1,0,0,1,0.0
20425017,2,2,0,0,2,0.0
64610054,3,1,2,0,3,0.0
76182566,7,7,0,0,7,0.0
4306897,1,1,0,0,1,0.0
40198557,1,0,1,0,1,0.0
41880169,4,0,4,0,4,0.0
9400188,1,1,0,0,1,0.0
94485584,1,1,0,0,1,0.0
80419006,13,13,0,0,12,0.0
85017725,6,4,2,0,4,0.0
38788162,1,1,0,0,1,0.0
29616827,1,0,0,1,1,100.0
68524999,1,1,0,0,1,0.0
8844318,3,0,2,1,3,33.33
45150966,1,1,0,0,1,0.0
23918679,1,1,0,0,1,0.0
46444891,1,1,0,0,1,0.0
46211890,2,2,0,0,2,0.0
67741767,1,0,0,1,1,100.0
80673111,2,1,1,0,2,0.0
98564697,5,4,1,0,5,0.0
55363082,1,1,0,0,1,0.0
42882021,1,1,0,0,1,0.0
31651273,3,2,0,1,1,33.33
2095873,1,1,0,0,1,0.0
55231679,1,1,0,0,1,0.0
82710572,3,1,2,0,3,0.0
24773471,2,1,1,0,2,0.0
77655524,1,1,0,0,1,0.0
94040252,1,1,0,0,1,0.0
70226402,1,1,0,0,1,0.0
95514343,3,2,1,0,3,0.0
6987435,1,1,0,0,1,0.0
86047394,2,1,1,0,2,0.0
22678338,1,1,0,0,1,0.0
30050417,6,4,2,0,6,0.0
19574508,1,0,1,0,1,0.0
41664165,2,1,1,0,2,0.0
82533999,1,0,0,1,1,100.0
92460947,6,3,2,1,5,16.67
77237609,6,3,2,1,5,16.67
93177172,1,0,1,0,1,0.0
31826057,2,0,1,1,2,50.0
71413021,2,2,0,0,2,0.0
10282822,3,1,2,0,2,0.0
10681711,1,1,0,0,1,0.0
2166336,1,0,0,1,1,100.0
99769161,4,3,1,0,4,0.0
76981447,1,1,0,0,1,0.0
29374462,1,1,0,0,1,0.0
13171473,1,0,1,0,1,0.0
58193698,1,1,0,0,1,0.0
75031866,3,2,0,1,3,33.33
32985346,1,1,0,0,1,0.0
91669041,2,1,1,0,2,0.0
26921766,1,1,0,0,1,0.0
72155992,1,1,0,0,1,0.0
43144017,1,1,0,0,1,0.0
40194159,7,6,1,0,4,0.0
30684947,1,0,1,0,1,0.0
92364384,2,2,0,0,2,0.0
44075514,1,0,1,0,1,0.0
18461712,6,6,0,0,5,0.0
32694484,1,0,1,0,1,0.0
14600314,8,6,2,0,8,0.0
2770175,2,1,1,0,2,0.0
83315179,1,1,0,0,1,0.0
62408820,4,2,1,1,4,25.0
26968230,8,4,2,2,6,25.0
29368065,1,1,0,0,1,0.0
60186012,2,1,0,1,1,50.0
50056672,1,1,0,0,1,0.0
77026749,4,2,2,0,3,0.0
27198996,4,4,0,0,3,0.0
86885303,2,2,0,0,2,0.0
15983854,2,2,0,0,2,0.0
62935153,4,2,2,0,2,0.0
42276992,2,2,0,0,1,0.0
81765103,1,0,1,0,1,0.0
83416301,3,2,1,0,3,0.0
82186140,2,1,1,0,2,0.0
76398330,1,1,0,0,1,0.0
57417519,3,3,0,0,3,0.0
15734353,1,1,0,0,1,0.0
26087813,1,0,1,0,1,0.0
11701226,3,2,1,0,3,0.0
78012340,1,1,0,0,1,0.0
45738174,1,0,1,0,1,0.0
72158316,7,3,0,4,6,57.14
56653149,1,0,1,0,1,0.0
43841356,1,1,0,0,1,0.0
79885408,1,1,0,0,1,0.0
27905981,1,1,0,0,1,0.0
8015097,5,4,1,0,5,0.0
2208106,2,2,0,0,2,0.0
8713499,6,5,1,0,6,0.0
45683675,4,4,0,0,3,0.0
22280914,3,2,0,1,3,33.33
18875631,3,0,3,0,3,0.0
93198617,2,2,0,0,2,0.0
23212443,2,1,0,1,2,50.0
77689490,3,1,1,1,3,33.33
53118710,1,1,0,0,1,0.0
20616471,2,1,1,0,1,0.0
50258379,6,5,1,0,5,0.0
48796802,1,1,0,0,1,0.0
86637095,3,3,0,0,3,0.0
37752054,14,14,0,0,14,0.0
4857804,2,2,0,0,2,0.0
74472428,1,1,0,0,1,0.0
7733786,13,13,0,0,11,0.0
68161214,7,6,1,0,5,0.0
42078393,1,1,0,0,1,0.0
97121904,2,1,1,0,2,0.0
9206453,4,3,1,0,4,0.0
87816609,1,1,0,0,1,0.0
98437622,2,1,0,1,2,50.0
45831543,5,5,0,0,3,0.0
96948786,2,2,0,0,2,0.0
50410697,2,1,1,0,2,0.0
40705431,1,0,1,0,1,0.0
55334351,1,1,0,0,1,0.0
22445108,1,1,0,0,1,0.0
43036090,8,8,0,0,8,0.0
50090762,3,3,0,0,3,0.0
5001060,4,4,0,0,4,0.0
21364921,1,1,0,0,1,0.0
71532900,4,2,2,0,4,0.0
37556468,1,1,0,0,1,0.0
79746842,3,3,0,0,2,0.0
52640916,1,1,0,0,1,0.0
20563239,2,2,0,0,2,0.0
48977705,1,1,0,0,1,0.0
93817002,3,1,2,0,3,0.0
71712389,3,3,0,0,3,0.0
89741330,1,1,0,0,1,0.0
87011845,2,2,0,0,2,0.0
30175722,7,6,1,0,5,0.0
72756414,1,1,0,0,1,0.0
90679696,1,1,0,0,1,0.0
58399717,1,1,0,0,1,0.0
16873679,7,3,4,0,6,0.0
96512657,2,2,0,0,2,0.0
31439028,1,1,0,0,1,0.0
97969245,4,1,2,1,4,25.0
94434300,2,2,0,0,2,0.0
6664375,3,0,2,1,3,33.33
48408166,1,0,1,0,1,0.0
83369513,2,2,0,0,2,0.0
69688236,1,1,0,0,1,0.0
97274245,2,2,0,0,2,0.0
94281041,2,2,0,0,2,0.0
52570183,1,0,1,0,1,0.0
52967391,5,4,1,0,5,0.0
98886146,6,1,4,1,5,16.67
9701365,1,1,0,0,1,0.0
