product_id,brand_id,category_level_4_id,shop_id,total_interactions,clicks,cart_additions,purchases,unique_query_records,purchase_share_percent
31259104,56819579,3369563,94578618,1,1,0,0,1,0.0
36029310,61085683,95107818,19511620,1,1,0,0,1,0.0
21225336,61085683,95107818,19511620,1,1,0,0,1,0.0
45045402,18317860,22195176,48370988,1,1,0,0,1,0.0
76214679,65035141,62274523,70254080,1,0,1,0,1,0.0
45749649,77324603,98317390,35666080,1,1,0,0,1,0.0
21865825,14369394,63757745,13072199,1,1,0,0,1,0.0
44613801,9784444,89431931,45714945,1,1,0,0,1,0.0
28153390,59835044,96794330,42646185,2,1,1,0,2,0.0
32559842,3238273,71707720,73370122,1,1,0,0,1,0.0
29212977,31297484,71707720,23421185,1,1,0,0,1,0.0
4417339,28073774,71707720,43060543,1,1,0,0,1,0.0
6708004,60550126,92768165,24258494,1,1,0,0,1,0.0
15887897,76646411,85509980,49123347,1,1,0,0,1,0.0
33226125,53989643,80890374,6581596,1,1,0,0,1,0.0
86808966,66552900,80890374,62140029,1,1,0,0,1,0.0
67899063,42580853,17071441,81743887,1,1,0,0,1,0.0
14279856,56184183,41244231,4011601,1,0,1,0,1,0.0
24445557,78088209,22195176,80503290,1,1,0,0,1,0.0
62665911,78088209,22195176,63037784,1,1,0,0,1,0.0
11639560,45774253,51403635,44455937,1,1,0,0,1,0.0
70809923,11449697,51403635,51706744,2,1,1,0,2,0.0
34345529,77787430,51403635,85567547,1,1,0,0,1,0.0
66595782,2798660,93846194,81538461,1,0,1,0,1,0.0
40094368,2798660,93846194,81538461,2,1,1,0,2,0.0
93105379,2798660,93846194,30836187,2,2,0,0,2,0.0
90075303,38645246,64608240,48313812,1,1,0,0,1,0.0
34569080,68328140,48729377,67605365,1,0,1,0,1,0.0
10159254,74317210,74726038,54212708,3,1,2,0,3,0.0
52341485,95725604,96782011,29849271,1,0,1,0,1,0.0
79363617,58484881,85947630,17260927,1,0,1,0,1,0.0
35532387,94345480,82092464,31986860,1,1,0,0,1,0.0
54268985,26913701,71451560,60252408,3,2,1,0,3,0.0
90216174,5782671,53704463,63876276,1,1,0,0,1,0.0
91855965,68328140,87107195,45476829,1,0,1,0,1,0.0
75432530,8034299,69208199,36705083,1,1,0,0,1,0.0
2198211,57206111,69208199,305197,1,1,0,0,1,0.0
22659421,90608588,69208199,27445041,1,1,0,0,1,0.0
60660048,18796224,69208199,59139586,1,1,0,0,1,0.0
33552402,12118872,10709670,31438076,3,2,1,0,2,0.0
96599369,53508753,66772717,22613932,1,1,0,0,1,0.0
41879758,51109205,66772717,83274092,1,1,0,0,1,0.0
7376982,46714497,66772717,29491197,3,2,1,0,2,0.0
37462679,53350120,66772717,77268096,2,2,0,0,2,0.0
50662773,9503420,13015525,53031231,1,0,1,0,1,0.0
95359794,24649428,16980816,86591572,1,1,0,0,1,0.0
43806095,88404624,87087131,82091715,1,1,0,0,1,0.0
1443770,24227525,33023047,40852916,1,0,1,0,1,0.0
32974337,49985331,48899665,67173840,1,0,1,0,1,0.0
21841772,84285689,93757063,98943317,1,1,0,0,1,0.0
65612732,90510998,32861374,95006417,1,1,0,0,1,0.0
25752837,27231268,1249889,71685760,1,1,0,0,1,0.0
88242243,24850569,71995733,50248328,2,2,0,0,2,0.0
67710149,77446754,76979390,89372802,1,1,0,0,1,0.0
36671771,33241674,462318,39478859,3,3,0,0,3,0.0
97628447,95608763,34439272,27854011,1,1,0,0,1,0.0
99938475,67072585,462318,27181112,1,1,0,0,1,0.0
66913547,29762605,53977170,17370795,4,2,1,1,3,25.0
57569200,29762605,1281619,17370795,1,1,0,0,1,0.0
16735105,87374451,17198485,62895226,1,1,0,0,1,0.0
99664081,78245483,80371752,13995982,1,1,0,0,1,0.0
3192432,79551116,85210979,67657747,1,1,0,0,1,0.0
19363264,13537223,26950971,30640143,1,1,0,0,1,0.0
7809113,62149933,22337884,49905956,1,1,0,0,1,0.0
28970878,62149933,22337884,49905956,1,1,0,0,1,0.0
72555417,61806137,93675297,75333431,1,0,1,0,1,0.0
57795124,22548136,53372063,89423532,1,1,0,0,1,0.0
69416719,32017313,73984468,47030939,1,1,0,0,1,0.0
81248700,38645246,73984468,27072433,1,1,0,0,1,0.0
22884374,88518500,95068948,54313853,4,1,3,0,4,0.0
94746325,65522189,25199444,42084105,1,1,0,0,1,0.0
94460352,4559937,9607977,75900005,1,1,0,0,1,0.0
10565605,35904324,23944182,72783712,1,1,0,0,1,0.0
56131758,10770419,29149403,48126873,1,1,0,0,1,0.0
37171339,24132223,29149403,99183830,1,1,0,0,1,0.0
91579170,23261556,29149403,64889508,1,1,0,0,1,0.0
7796440,10770419,29149403,48126873,1,1,0,0,1,0.0
86343131,77787430,43234307,62263519,1,0,1,0,1,0.0
92925723,98723662,79393945,62890349,1,1,0,0,1,0.0
14094932,63747685,54345875,44323796,1,1,0,0,1,0.0
93288510,33193047,54345875,60565166,2,1,1,0,2,0.0
4235962,15200175,19986970,43271602,1,1,0,0,1,0.0
43802797,94911091,41904011,89128219,1,0,0,1,1,100.0
88803937,11118148,96704406,90282325,1,0,1,0,1,0.0
27186147,13857195,41280194,3666616,1,1,0,0,1,0.0
4069119,43629040,65805925,12894645,3,3,0,0,3,0.0
14880829,39077255,63257929,6249783,1,1,0,0,1,0.0
59935699,39077255,54140629,68735783,1,1,0,0,1,0.0
99617049,38645246,74164066,30343408,1,0,0,1,1,100.0
58614388,45298387,8303927,17370425,1,1,0,0,1,0.0
81843296,69580651,88279186,98697048,3,1,1,1,2,33.33
59686196,13461450,3268258,24846136,1,0,1,0,1,0.0
86089742,54289642,55518372,43582522,1,1,0,0,1,0.0
66762893,42799151,53018823,21521382,1,1,0,0,1,0.0
11579872,33241674,462318,3051501,1,1,0,0,1,0.0
84755000,4017878,462318,70670597,1,1,0,0,1,0.0
58841882,14966618,64596584,30799657,1,1,0,0,1,0.0
8444406,48846044,82726800,83719138,1,0,0,1,1,100.0
10716212,86616297,26172022,24692902,1,1,0,0,1,0.0
24437006,17334083,3892387,14428124,1,1,0,0,1,0.0
20866194,50353271,462318,51543950,1,1,0,0,1,0.0
55919610,91255146,36753139,24812092,1,1,0,0,1,0.0
80044277,91255146,36753139,24812092,1,0,1,0,1,0.0
98884669,16037167,36641027,88736881,1,1,0,0,1,0.0
25535614,56540986,28077327,3252958,1,1,0,0,1,0.0
63762438,16207243,53018823,50540149,1,0,0,1,1,100.0
61938410,11103080,79453308,42972288,1,0,1,0,1,0.0
5037356,23653320,96885330,48272155,4,3,1,0,4,0.0
40443226,68157410,79024583,4835957,1,1,0,0,1,0.0
49198517,1152762,6455817,81331376,2,1,1,0,2,0.0
10528012,80006895,74331928,54267564,1,1,0,0,1,0.0
13349182,3206573,6455817,30310695,1,1,0,0,1,0.0
61050628,86575428,13548164,1755104,1,0,1,0,1,0.0
69051447,45907913,6455817,16673000,1,1,0,0,1,0.0
80501291,6816417,79024583,49920966,1,0,1,0,1,0.0
10883967,19340602,90965101,55851817,1,0,1,0,1,0.0
76935281,59589792,90597144,89508892,1,1,0,0,1,0.0
50552766,1096749,90597144,70959385,1,1,0,0,1,0.0
10171771,74781103,90597144,31725333,1,1,0,0,1,0.0
96379445,17644718,7471793,58552709,1,1,0,0,1,0.0
56918087,723914,85210979,52248739,1,1,0,0,1,0.0
79907297,37755260,43234307,79176813,1,0,0,1,1,100.0
92947547,25177320,89073471,88135519,1,0,1,0,1,0.0
31779217,4063406,43786541,94086675,1,1,0,0,1,0.0
98511371,4063406,43786541,95555314,1,1,0,0,1,0.0
66584995,77998885,84912212,1964825,1,0,1,0,1,0.0
33985235,60737886,76173162,31859617,1,1,0,0,1,0.0
51386327,67072585,462318,94486177,1,1,0,0,1,0.0
47119029,67072585,462318,94167556,1,1,0,0,1,0.0
78124269,9836207,75614722,90743221,1,0,1,0,1,0.0
37908271,98542004,39530906,89762187,1,0,0,1,1,100.0
96699086,52053220,39530906,82493713,1,1,0,0,1,0.0
37546787,52690884,26211155,71536693,1,0,0,1,1,100.0
71928945,19710147,58122250,4930807,1,1,0,0,1,0.0
58161048,16041824,12427149,9097444,1,0,0,1,1,100.0
98850869,1472482,34542857,59523644,1,1,0,0,1,0.0
15339121,54289642,60609493,21183197,1,1,0,0,1,0.0
72648065,93195671,34542857,84290367,1,1,0,0,1,0.0
91767601,67072585,462318,81437907,1,1,0,0,1,0.0
86445200,65482958,12810220,40545967,2,2,0,0,2,0.0
93999814,14361129,96841979,71001214,2,2,0,0,2,0.0
96797535,63352162,56569739,37907441,1,0,1,0,1,0.0
81406421,47354373,24034610,3188611,1,1,0,0,1,0.0
71945968,54824486,4646879,77393117,1,0,1,0,1,0.0
52260959,31822352,17592911,75795850,1,0,0,1,1,100.0
47770794,1096749,90597144,59601963,5,3,1,1,5,20.0
22632061,50265579,90597144,51240667,1,1,0,0,1,0.0
70910606,10412042,39670791,84104512,2,1,1,0,2,0.0
41577385,95080848,76679610,7472644,1,0,1,0,1,0.0
2976151,3685940,66010179,86451141,2,0,2,0,2,0.0
42533287,6022522,66010179,81096968,3,3,0,0,2,0.0
60762899,92403172,6011045,72564831,1,1,0,0,1,0.0
29606228,67072585,462318,41287659,2,2,0,0,2,0.0
34583562,67072585,462318,23991921,2,1,1,0,2,0.0
33104151,78948129,86122421,20323695,1,0,1,0,1,0.0
50547940,85629099,70837001,48079195,1,1,0,0,1,0.0
18079860,57120834,10447921,67346173,1,1,0,0,1,0.0
87240746,78948129,70837001,20323695,1,0,1,0,1,0.0
36621461,60333963,47745653,66803780,3,2,0,1,3,33.33
8286324,88355052,51179607,91053942,1,1,0,0,1,0.0
8929129,2427145,58642844,67125283,1,0,0,1,1,100.0
13155136,62151412,45024549,18060488,1,0,1,0,1,0.0
47392936,62151412,61909657,81166170,1,0,1,0,1,0.0
15902532,62151412,45024549,81166170,1,1,0,0,1,0.0
51583536,62151412,45024549,81166170,1,0,0,1,1,100.0
69249722,62151412,45024549,81166170,1,0,1,0,1,0.0
13965957,81333812,90597144,14765011,2,2,0,0,2,0.0
12795459,5226683,65067490,31516789,1,1,0,0,1,0.0
17497556,77871650,65067490,95043718,1,1,0,0,1,0.0
39436839,71271628,53488743,40819397,1,0,0,1,1,100.0
35116468,64708148,56253428,99797682,1,1,0,0,1,0.0
1134901,81332441,993200,7696794,1,1,0,0,1,0.0
31787360,92705978,41367368,25317707,1,1,0,0,1,0.0
82783246,24895670,41367368,16821103,1,1,0,0,1,0.0
23924528,91902144,61131884,47887738,1,0,1,0,1,0.0
2086136,29634727,41367368,74903708,1,1,0,0,1,0.0
95224215,1799441,41367368,95742701,1,1,0,0,1,0.0
93630975,78143088,41367368,53940515,1,1,0,0,1,0.0
30374154,51433784,41367368,6889177,1,1,0,0,1,0.0
50985520,4161109,41367368,33054013,1,1,0,0,1,0.0
22959043,81332441,41367368,25537899,1,0,1,0,1,0.0
54448045,42658510,68267074,98721672,1,0,1,0,1,0.0
85841710,90927620,45024549,15371067,2,1,0,1,2,50.0
21860582,12700937,61909657,73346949,1,1,0,0,1,0.0
55290593,83726243,99348474,75160682,3,1,0,2,3,66.67
32912510,60292068,25504449,40107854,1,1,0,0,1,0.0
63530460,30761109,89054748,48552417,1,0,1,0,1,0.0
10292942,38780495,71489805,75109472,2,1,1,0,2,0.0
57220290,26108679,3892387,29192593,1,1,0,0,1,0.0
35861287,95396565,66957344,69121497,1,1,0,0,1,0.0
49179076,61764490,3892387,44306888,1,1,0,0,1,0.0
85331466,21068383,3892387,99308946,1,1,0,0,1,0.0
38577494,39089969,6229587,93114956,1,1,0,0,1,0.0
94153212,2343951,60870524,52354418,4,1,2,1,3,25.0
43920946,32402055,22337884,98902843,1,1,0,0,1,0.0
87542792,32402055,80704093,98902843,1,1,0,0,1,0.0
57989820,38645246,32714450,2018732,1,1,0,0,1,0.0
30015549,97172468,45112970,38241938,1,0,0,1,1,100.0
12676640,73699791,40112785,64788986,2,2,0,0,2,0.0
73494125,74659095,84932676,82349843,1,1,0,0,1,0.0
39865284,54289642,58075644,4302585,1,1,0,0,1,0.0
6366665,63760219,44972014,2554182,1,1,0,0,1,0.0
44200246,19866809,65122228,79577660,1,1,0,0,1,0.0
99477752,31775854,65122228,69483915,1,1,0,0,1,0.0
7032196,19866809,65122228,79577660,1,0,1,0,1,0.0
29687187,80830811,65122228,69229661,1,1,0,0,1,0.0
21239415,25283682,65122228,27043709,1,1,0,0,1,0.0
71542702,11556082,48976165,87577242,1,1,0,0,1,0.0
32466597,32974555,48976165,28012113,1,1,0,0,1,0.0
86970198,81759244,48976165,30543133,1,1,0,0,1,0.0
41208489,11741241,42786160,39935803,1,1,0,0,1,0.0
41504368,59987598,15820462,49701471,1,1,0,0,1,0.0
10193323,83350841,71901979,58994218,2,0,0,2,2,100.0
38987040,99147824,44934907,44509091,1,1,0,0,1,0.0
60435606,11556082,42385237,86521100,3,2,1,0,3,0.0
54569108,43635637,74945795,92397,1,0,1,0,1,0.0
31253567,6760824,74945795,53888420,2,1,1,0,2,0.0
94430849,43635637,74945795,67752330,1,0,0,1,1,100.0
65545169,15572755,91077687,80811287,1,1,0,0,1,0.0
98459285,53996869,91077687,41564090,1,1,0,0,1,0.0
31686648,16041824,91077687,36460557,1,1,0,0,1,0.0
64758672,27385841,91077687,487316,1,0,1,0,1,0.0
51672606,53996869,91077687,88849841,1,1,0,0,1,0.0
85878894,15572755,91077687,80811287,1,0,1,0,1,0.0
30606940,11924425,33023047,3821968,1,0,1,0,1,0.0
23141626,79572127,90538082,24287808,1,0,1,0,1,0.0
57554961,74401511,38955032,36005071,1,1,0,0,1,0.0
7847177,88961960,92768165,4124547,1,1,0,0,1,0.0
11977468,98209701,6722499,19531834,1,0,1,0,1,0.0
81060133,43746089,84143226,6807693,1,1,0,0,1,0.0
18260814,47238045,41302158,23518235,1,1,0,0,1,0.0
37692817,33241674,41302158,11662892,1,1,0,0,1,0.0
64991321,33241674,41302158,19518762,1,1,0,0,1,0.0
71288171,33241674,41302158,64899309,1,0,1,0,1,0.0
93624228,33241674,41302158,34031951,1,1,0,0,1,0.0
76803443,33241674,41302158,374879,1,1,0,0,1,0.0
78739873,47238045,41302158,74075795,1,1,0,0,1,0.0
20953659,33241674,41302158,64899309,1,1,0,0,1,0.0
42905010,33241674,41302158,80349457,1,1,0,0,1,0.0
64381201,33241674,41302158,66746392,1,1,0,0,1,0.0
51898345,33241674,41302158,72967655,1,1,0,0,1,0.0
88159930,33241674,41302158,66746392,1,1,0,0,1,0.0
8255170,33241674,41302158,36932272,1,1,0,0,1,0.0
83461898,59923264,55523493,57085544,1,1,0,0,1,0.0
88129676,56184183,57945958,61524935,1,0,1,0,1,0.0
13309714,78088209,22195176,80503290,1,1,0,0,1,0.0
22004375,33241674,462318,76902517,1,1,0,0,1,0.0
62589279,8738686,8366337,56864276,1,0,1,0,1,0.0
27002153,92610543,8366337,76273446,1,1,0,0,1,0.0
55258051,66425699,94807151,78656756,1,1,0,0,1,0.0
17875115,97172468,94807151,84708886,1,1,0,0,1,0.0
97379429,8577907,94807151,76996318,1,1,0,0,1,0.0
70214517,15214182,29574520,3262754,1,0,1,0,1,0.0
36299058,2009029,98469105,65775290,1,1,0,0,1,0.0
43114273,3393014,98469105,58196750,1,1,0,0,1,0.0
46776445,82802912,98469105,54852495,1,0,1,0,1,0.0
95306983,42399588,64115588,80401962,1,1,0,0,1,0.0
49212697,67072585,98305498,62793388,1,0,1,0,1,0.0
77653275,14056935,57071519,27524838,1,1,0,0,1,0.0
65758925,90816949,56042730,80358041,1,1,0,0,1,0.0
1474939,90816949,56042730,60714577,2,1,0,1,2,50.0
254689,86511706,24750017,51486125,1,1,0,0,1,0.0
47730960,22807767,48289594,3110991,1,1,0,0,1,0.0
12968849,19313551,41269768,96414093,1,1,0,0,1,0.0
3250120,73109059,1847505,21316790,1,1,0,0,1,0.0
7086797,86219978,33181965,13011614,1,1,0,0,1,0.0
9036731,4958937,48302558,94377423,2,1,0,1,2,50.0
91002520,6267070,48302558,6246233,1,1,0,0,1,0.0
40202836,86605134,86822034,62061576,1,1,0,0,1,0.0
25064649,43153360,43786541,32685870,1,1,0,0,1,0.0
30469280,75829742,56872973,33281170,1,0,1,0,1,0.0
45285087,50676636,40215164,5330224,1,0,1,0,1,0.0
77924800,29223323,78816743,33505239,1,1,0,0,1,0.0
47446651,32790133,32610289,56921505,1,1,0,0,1,0.0
20912651,50432773,93533422,93039198,1,1,0,0,1,0.0
72218810,50432773,93533422,93039198,1,1,0,0,1,0.0
97465301,54289642,19040190,98932075,1,1,0,0,1,0.0
73795606,50433840,20872502,13155980,1,1,0,0,1,0.0
68190651,38645246,94790915,44564396,1,1,0,0,1,0.0
38456056,61741531,66172518,43790378,1,1,0,0,1,0.0
30854093,88205686,50615933,44975757,1,1,0,0,1,0.0
18821816,93146916,53704463,9299982,1,0,1,0,1,0.0
61827887,6438846,53704463,2084618,1,1,0,0,1,0.0
17534615,49028926,80933392,87957621,1,1,0,0,1,0.0
60068185,56184183,94281717,44190315,2,2,0,0,2,0.0
16012172,87880006,96841979,93470351,1,0,0,1,1,100.0
69004781,78442177,50769173,10984106,1,1,0,0,1,0.0
21914076,89217713,28363226,58161540,1,1,0,0,1,0.0
63491973,44607259,58884746,18485660,1,1,0,0,1,0.0
68859173,97115035,7100880,61394490,1,1,0,0,1,0.0
9064117,66529197,74331928,14236052,1,1,0,0,1,0.0
76790667,54161201,82925562,61316195,1,1,0,0,1,0.0
48874392,52967698,68094634,45824827,1,1,0,0,1,0.0
21574613,53594052,71901979,71756610,1,0,0,1,1,100.0
7674324,10567814,16222543,32269448,1,1,0,0,1,0.0
65862894,10567814,16222543,13821585,1,1,0,0,1,0.0
56196889,10567814,16222543,90992841,1,1,0,0,1,0.0
10271215,77787430,55517175,62561286,1,1,0,0,1,0.0
85325986,38576974,13366936,97567116,3,1,2,0,3,0.0
55548513,77787430,13366936,27309491,1,0,1,0,1,0.0
20576158,44308311,82879336,52616116,3,3,0,0,3,0.0
36067226,87974091,59152399,59965794,1,1,0,0,1,0.0
23848335,38645246,79291110,9939472,1,1,0,0,1,0.0
90860733,45455540,79291110,95514749,1,1,0,0,1,0.0
77605204,75829742,14649435,80937748,1,0,1,0,1,0.0
66192713,42129426,75664943,19067796,1,1,0,0,1,0.0
9804261,30318186,22920599,27309491,1,0,0,1,1,100.0
14169125,50836448,12810220,91372614,1,1,0,0,1,0.0
87339342,76193000,93552265,68313808,2,2,0,0,2,0.0
97354157,64599028,93552265,98415228,2,1,1,0,2,0.0
55934566,77419766,93552265,99105289,3,3,0,0,3,0.0
93256578,74163082,93762139,84166848,1,0,1,0,1,0.0
96546110,69690140,80808277,14807358,1,1,0,0,1,0.0
49495837,28439436,80808277,22617679,1,1,0,0,1,0.0
67604583,69690140,80808277,61370406,1,1,0,0,1,0.0
66696200,28439436,80808277,45127670,1,1,0,0,1,0.0
40494860,69690140,80808277,61370406,1,1,0,0,1,0.0
40252212,40812397,93509432,64520544,1,1,0,0,1,0.0
92412430,61664927,56253428,88551302,2,1,1,0,2,0.0
29450516,61664927,56253428,2035018,1,0,1,0,1,0.0
29545553,43653112,73534641,86521100,2,1,1,0,2,0.0
13231174,26096719,94666133,51231333,1,1,0,0,1,0.0
7429090,48549637,46812845,24538801,1,1,0,0,1,0.0
69936186,48007730,28867233,74916780,1,1,0,0,1,0.0
82885100,27186620,2725017,12799355,1,1,0,0,1,0.0
62933337,27186620,2725017,83237714,3,2,1,0,3,0.0
30334470,3656925,41330531,12893626,3,3,0,0,2,0.0
29645007,3656925,41330531,99360034,2,2,0,0,2,0.0
66856261,3656925,84837134,12893626,1,1,0,0,1,0.0
13088920,81967992,98729381,94281294,1,1,0,0,1,0.0
92882701,60333963,98729381,66803780,1,1,0,0,1,0.0
59712814,41472051,43234307,96459973,1,0,1,0,1,0.0
71452586,90131158,41269768,40351393,1,1,0,0,1,0.0
42016168,90131158,41269768,89952562,1,1,0,0,1,0.0
41791600,76193000,93552265,91139993,3,1,1,1,3,33.33
92594651,58519098,93552265,25107314,1,1,0,0,1,0.0
51611,72137209,68843141,75648703,1,0,0,1,1,100.0
37654057,3685940,38603675,71300520,2,0,1,1,2,50.0
1053655,34224877,99233336,26754235,1,0,1,0,1,0.0
86457162,34224877,99233336,9259873,1,0,1,0,1,0.0
12292502,14126769,44944661,5803281,1,0,1,0,1,0.0
23282875,16041824,91077687,9097444,1,0,1,0,1,0.0
61964512,14786807,29640060,60598047,1,0,1,0,1,0.0
89974578,19800221,29640060,42623952,1,0,1,0,1,0.0
7874427,98314444,29640060,62347578,1,1,0,0,1,0.0
10738000,56184183,57945958,34141747,1,0,1,0,1,0.0
43968796,33486833,86379184,13221882,1,1,0,0,1,0.0
6110198,33486833,86379184,75291578,1,1,0,0,1,0.0
7665610,83967011,40746527,53938555,1,1,0,0,1,0.0
23259820,86129396,50594114,60338976,1,1,0,0,1,0.0
35149740,41056383,53532960,12210090,1,0,1,0,1,0.0
43661234,57302473,53532960,80346215,1,0,0,1,1,100.0
50085340,33241674,98305498,64198963,2,2,0,0,2,0.0
3868826,18498688,36159637,2278460,1,1,0,0,1,0.0
90903807,90729625,56253428,32182233,1,1,0,0,1,0.0
58275102,55558696,62274523,26009158,1,1,0,0,1,0.0
42792681,89253251,62274523,75860344,2,1,0,1,2,50.0
12324760,87974091,85509980,86799073,2,2,0,0,2,0.0
46756921,87974091,85509980,74301602,1,0,1,0,1,0.0
41976922,76193000,85509980,10459630,1,1,0,0,1,0.0
78206359,62102548,85509980,60395050,1,1,0,0,1,0.0
96078363,87974091,85509980,40575312,1,1,0,0,1,0.0
73969117,87974091,85509980,50927429,1,1,0,0,1,0.0
6662039,11493701,85509980,56928469,1,1,0,0,1,0.0
16592629,77419766,85509980,99105289,1,1,0,0,1,0.0
40389304,9578940,65095847,72727609,1,0,1,0,1,0.0
56736758,64450550,65095847,20285446,1,0,1,0,1,0.0
66881885,85757267,23735961,51139282,3,3,0,0,3,0.0
93273451,23797569,9192757,90624530,1,1,0,0,1,0.0
22656916,38536307,92153662,20872168,1,0,0,1,1,100.0
77421621,50759544,24750017,15382801,1,1,0,0,1,0.0
45991441,72895771,22371910,32142235,1,1,0,0,1,0.0
19337027,41603221,15073115,45522728,1,1,0,0,1,0.0
60366858,81017295,15073115,32722551,1,1,0,0,1,0.0
90158460,76084479,69013774,88120169,1,1,0,0,1,0.0
1450150,18317860,22195176,76067626,1,0,1,0,1,0.0
42913248,18317860,22195176,13274855,1,0,1,0,1,0.0
16842145,56819579,73533951,2322111,1,1,0,0,1,0.0
68806163,56023651,20589755,83003992,1,0,0,1,1,100.0
52901401,53652446,20589755,46566316,1,1,0,0,1,0.0
25422439,74751934,20589755,21204629,1,1,0,0,1,0.0
34140977,29995754,20589755,12884023,1,1,0,0,1,0.0
97537012,87072423,20589755,48837455,1,1,0,0,1,0.0
13233793,71703365,20589755,94379670,1,1,0,0,1,0.0
71762394,71703365,20589755,94379670,1,1,0,0,1,0.0
96505946,19637160,1139468,91197006,1,1,0,0,1,0.0
83311657,17578829,93533422,32215505,1,1,0,0,1,0.0
85129227,40788808,77255620,59008308,1,1,0,0,1,0.0
63854409,35104961,77255620,285487,1,1,0,0,1,0.0
86317091,56184183,71665626,44190315,4,2,2,0,3,0.0
36440098,39691189,99541197,52965183,1,1,0,0,1,0.0
42531902,64829909,73178545,75795850,1,0,1,0,1,0.0
4183010,52138357,37757495,68007561,1,1,0,0,1,0.0
89215560,36041579,42516328,29361892,1,1,0,0,1,0.0
35256297,9181323,20187954,71966754,1,1,0,0,1,0.0
81429515,93263215,41588408,32336534,1,1,0,0,1,0.0
56662297,61908522,60894703,7340453,1,0,1,0,1,0.0
10354801,75636927,30450451,37279976,1,1,0,0,1,0.0
53369853,17249441,41244231,98269109,1,1,0,0,1,0.0
27408132,59479281,76273206,60414157,1,1,0,0,1,0.0
49806894,37381005,22195176,37774306,1,1,0,0,1,0.0
69879035,37381005,22195176,37774306,1,1,0,0,1,0.0
64010935,37381005,22195176,37774306,1,1,0,0,1,0.0
52856652,37381005,22195176,37774306,1,1,0,0,1,0.0
2275784,37381005,22195176,37774306,1,1,0,0,1,0.0
36443814,37381005,22195176,37774306,1,1,0,0,1,0.0
45398857,37381005,22195176,37774306,1,1,0,0,1,0.0
83768905,37381005,22195176,37774306,1,1,0,0,1,0.0
51703893,79432576,83933508,89272624,1,1,0,0,1,0.0
52160664,45089653,83933508,15673475,1,1,0,0,1,0.0
80509546,52183353,29574520,42256692,1,1,0,0,1,0.0
15931305,93993910,16089450,28890610,1,1,0,0,1,0.0
42257101,93993910,16089450,13979641,1,1,0,0,1,0.0
89286212,88400114,58175875,28675892,1,0,1,0,1,0.0
43051768,88400114,58175875,28675892,1,1,0,0,1,0.0
96174072,33281760,72699232,76056360,1,1,0,0,1,0.0
94479042,33281760,22461460,76056360,1,1,0,0,1,0.0
61742683,59265379,22461460,36855488,1,1,0,0,1,0.0
57548905,20602062,22461460,69023047,1,1,0,0,1,0.0
55699075,21116487,22461460,13982995,1,0,0,1,1,100.0
20975350,39966570,99700792,90280667,1,0,0,1,1,100.0
55363450,69997246,22461460,90445853,1,1,0,0,1,0.0
96715660,59265379,22461460,36855488,1,1,0,0,1,0.0
34452846,39923291,22461460,43005579,1,1,0,0,1,0.0
61550813,69997246,22461460,90445853,1,1,0,0,1,0.0
12957060,5188275,75331904,4402493,1,1,0,0,1,0.0
45461234,92020649,29640060,86270766,1,1,0,0,1,0.0
24505990,76858228,69463344,70182338,1,1,0,0,1,0.0
19713018,36245960,83879179,12051198,3,2,0,1,3,33.33
35070016,64943828,44960855,59243663,1,1,0,0,1,0.0
71733094,19259951,84932676,19531557,6,5,1,0,5,0.0
76024704,54289642,39041861,79877981,1,0,1,0,1,0.0
66824039,54289642,39041861,92739479,1,0,1,0,1,0.0
75388273,54289642,39041861,97594691,1,1,0,0,1,0.0
11953552,96836980,56552421,4378891,1,0,1,0,1,0.0
11683031,96836980,56552421,39892937,1,1,0,0,1,0.0
90666382,96836980,56552421,4378891,1,0,1,0,1,0.0
95788646,96836980,56552421,4378891,1,0,1,0,1,0.0
9866016,64731051,23794926,58556460,1,1,0,0,1,0.0
67246428,77861986,56725565,57962245,1,1,0,0,1,0.0
17180035,53326677,90965101,45408385,1,1,0,0,1,0.0
99653746,53326677,14729748,45408385,1,1,0,0,1,0.0
30313345,11765505,32130995,68162823,1,1,0,0,1,0.0
84728383,5441700,16893312,11600786,1,1,0,0,1,0.0
75451059,12424053,15160354,70715917,1,0,1,0,1,0.0
71829967,87675207,86143150,97270355,1,1,0,0,1,0.0
79374717,99149126,11704491,80147118,1,0,1,0,1,0.0
8388488,20590431,46564762,12048713,1,1,0,0,1,0.0
48260679,39816603,7929383,42691637,1,1,0,0,1,0.0
16157096,48222910,7929383,81332618,1,0,0,1,1,100.0
62161860,97283608,7929383,6270690,1,1,0,0,1,0.0
52645243,13626716,7929383,949449,1,1,0,0,1,0.0
32123109,73323220,48364811,78334152,2,0,2,0,2,0.0
81249624,81924615,28647633,73218283,1,0,1,0,1,0.0
95259414,73323220,48364811,78334152,1,0,1,0,1,0.0
71818868,73323220,48364811,78334152,1,0,0,1,1,100.0
17671063,17616225,52566846,33428508,1,0,1,0,1,0.0
69174035,80029427,66186862,34350864,1,0,1,0,1,0.0
71804450,89469525,66186862,98734465,1,1,0,0,1,0.0
43741080,10225977,66186862,46361111,1,1,0,0,1,0.0
52804414,80029427,66186862,34350864,1,1,0,0,1,0.0
3930499,69997246,28629983,89524528,1,0,0,1,1,100.0
20701770,73699791,28629983,64788986,1,1,0,0,1,0.0
80604127,74927427,48302558,26354129,1,1,0,0,1,0.0
33840505,99042787,91023095,8580352,2,1,1,0,2,0.0
